country_code,customer_id,paperless_date,invoice_number,invoice_date,due_date,invoice_amount,disputed,settled_date,paperless_bill,days_to_settle,days_late,payment_status,payment_delay_band,invoice_month,payment_delay _sort
818,6627-ELFBK,2012-11-26,8164212163,2013-04-30,2013-05-30,27.41,Yes,2013-06-06,Electronic,37,7,Late,1–7 Days Late,2013-04-01,2
406,3448-OWJOT,2012-09-15,8164224319,2012-04-01,2012-05-01,72.78,Yes,2012-05-11,Paper,40,10,Late,8–14 Days Late,2012-04-01,3
897,8690-EEBEO,2012-12-05,8164708697,2012-04-24,2012-05-24,52.8,No,2012-05-30,Paper,36,6,Late,1–7 Days Late,2012-04-01,2
391,2125-HJDLA,2012-05-22,8165388862,2013-09-22,2013-10-22,42.46,No,2013-11-01,Electronic,40,10,Late,8–14 Days Late,2013-09-01,3
406,9758-AIEIK,2012-04-23,8166776603,2012-01-31,2012-03-01,81.13,No,2012-02-20,Paper,20,0,On Time,On Time,2012-01-01,1
770,7856-ODQFO,2012-08-05,8184291649,2013-04-07,2013-05-07,9.47,No,2013-04-27,Electronic,20,0,On Time,On Time,2013-04-01,1
770,2026-XLBER,2012-11-12,8193327667,2012-07-14,2012-08-13,57.7,No,2012-07-31,Paper,17,0,On Time,On Time,2012-07-01,1
391,1080-NDGAE,2012-09-28,8193630211,2012-03-10,2012-04-09,85.82,Yes,2012-04-14,Paper,35,5,Late,1–7 Days Late,2012-03-01,2
406,8389-TCXFQ,2012-08-24,8193753679,2012-08-04,2012-09-03,69.65,Yes,2012-09-13,Paper,40,10,Late,8–14 Days Late,2012-08-01,3
770,6077-FDQRK,2012-09-11,8200853537,2012-11-14,2012-12-14,60.66,No,2012-11-29,Electronic,15,0,On Time,On Time,2012-11-01,1
391,2820-XGXSB,2012-01-26,8203817830,2012-03-23,2012-04-22,92.34,No,2012-03-28,Electronic,5,0,On Time,On Time,2012-03-01,1
770,2026-XLBER,2012-11-12,8207456004,2012-03-09,2012-04-08,18.57,No,2012-04-01,Paper,23,0,On Time,On Time,2012-03-01,1
897,1168-BEASA,2013-11-06,8223221939,2012-11-16,2012-12-16,84.22,Yes,2012-12-28,Paper,42,12,Late,8–14 Days Late,2012-11-01,3
770,7260-ZHAKS,2012-06-17,8227346978,2013-01-30,2013-03-01,53.71,No,2013-02-25,Electronic,26,0,On Time,On Time,2013-01-01,1
818,3271-HYHDN,2013-04-28,8240701264,2013-01-05,2013-02-04,46.1,No,2013-01-12,Paper,7,0,On Time,On Time,2013-01-01,1
391,9014-WENVB,2013-08-03,8240803259,2012-06-20,2012-07-20,67.07,No,2012-07-20,Paper,30,0,On Time,On Time,2012-06-01,1
391,8156-PCYBM,2012-03-03,8243963846,2012-03-04,2012-04-03,59.3,No,2012-03-31,Electronic,27,0,On Time,On Time,2012-03-01,1
770,6077-FDQRK,2012-09-11,8244116210,2012-08-06,2012-09-05,47.35,No,2012-08-28,Paper,22,0,On Time,On Time,2012-08-01,1
770,9149-MATVB,2013-04-30,8249581875,2013-12-02,2014-01-01,38.5,No,2013-12-16,Electronic,14,0,On Time,On Time,2013-12-01,1
391,2820-XGXSB,2012-01-26,8252449224,2012-12-18,2013-01-17,108.68,No,2012-12-22,Electronic,4,0,On Time,On Time,2012-12-01,1
818,8102-ABPKQ,2013-08-29,8258508334,2012-07-25,2012-08-24,61.39,Yes,2012-09-04,Paper,41,11,Late,8–14 Days Late,2012-07-01,3
406,9725-EZTEJ,2012-03-17,8260736009,2012-10-22,2012-11-21,93.24,Yes,2012-11-11,Electronic,20,0,On Time,On Time,2012-10-01,1
770,7228-LEPPM,2012-04-30,8262359020,2013-01-16,2013-02-15,47.74,No,2013-02-26,Electronic,41,11,Late,8–14 Days Late,2013-01-01,3
897,6391-GBFQJ,2013-11-25,8269617897,2013-07-28,2013-08-27,41.79,No,2013-08-12,Paper,15,0,On Time,On Time,2013-07-01,1
391,6632-CGYHU,2013-01-08,8273477766,2012-01-29,2012-02-28,51.13,No,2012-02-21,Paper,23,0,On Time,On Time,2012-01-01,1
391,9174-IYKOC,2012-11-27,8273521159,2013-08-17,2013-09-16,57.6,No,2013-09-06,Electronic,20,0,On Time,On Time,2013-08-01,1
391,9212-BTDMX,2012-04-22,8276169596,2013-06-12,2013-07-12,53.19,No,2013-06-28,Electronic,16,0,On Time,On Time,2013-06-01,1
391,7841-HROAQ,2013-09-15,8277025756,2012-12-02,2013-01-01,84.74,No,2013-01-08,Paper,37,7,Late,1–7 Days Late,2012-12-01,2
391,2820-XGXSB,2012-01-26,8282397668,2013-08-22,2013-09-21,102.67,No,2013-08-29,Electronic,7,0,On Time,On Time,2013-08-01,1
391,7209-MDWKR,2013-10-09,8284200295,2013-08-11,2013-09-10,90.42,No,2013-09-12,Paper,32,2,Late,1–7 Days Late,2013-08-01,2
406,6833-ETVHD,2012-04-30,8292540307,2013-08-12,2013-09-11,75.88,No,2013-09-02,Electronic,21,0,On Time,On Time,2013-08-01,1
406,7600-OISKG,2013-07-19,8301490239,2012-11-30,2012-12-30,40.23,Yes,2012-12-26,Paper,26,0,On Time,On Time,2012-11-01,1
770,0465-DTULQ,2013-03-04,8301711992,2013-07-29,2013-08-28,83.36,Yes,2013-08-26,Electronic,28,0,On Time,On Time,2013-07-01,1
406,9322-YCTQO,2012-04-06,8315488143,2013-01-08,2013-02-07,89.98,No,2013-02-11,Electronic,34,4,Late,1–7 Days Late,2013-01-01,2
391,2423-QOKIO,2013-05-11,8317322623,2013-04-23,2013-05-23,74.98,No,2013-05-28,Paper,35,5,Late,1–7 Days Late,2013-04-01,2
770,6831-FIODB,2013-05-08,8329193507,2013-08-08,2013-09-07,43.2,No,2013-08-26,Electronic,18,0,On Time,On Time,2013-08-01,1
406,5164-VMYWJ,2013-11-27,8336544833,2013-08-10,2013-09-09,45.49,No,2013-09-01,Paper,22,0,On Time,On Time,2013-08-01,1
391,3598-DNURW,2012-08-29,8342469093,2012-11-16,2012-12-16,46.07,No,2012-11-23,Electronic,7,0,On Time,On Time,2012-11-01,1
391,7209-MDWKR,2013-10-09,8343505064,2012-12-16,2013-01-15,61.2,No,2013-01-15,Paper,30,0,On Time,On Time,2012-12-01,1
770,3993-QUNVJ,2012-12-31,8346126237,2013-10-31,2013-11-30,61.43,No,2013-11-05,Electronic,5,0,On Time,On Time,2013-10-01,1
770,7228-LEPPM,2012-04-30,8346602190,2012-08-07,2012-09-06,60.58,No,2012-09-10,Electronic,34,4,Late,1–7 Days Late,2012-08-01,2
391,0187-ERLSR,2013-07-31,8350497297,2013-03-16,2013-04-15,73.27,Yes,2013-04-04,Paper,19,0,On Time,On Time,2013-03-01,1
391,6708-DPYTF,2012-08-02,8365287542,2012-08-01,2012-08-31,57.69,No,2012-09-08,Paper,38,8,Late,8–14 Days Late,2012-08-01,3
406,8389-TCXFQ,2012-08-24,8365605418,2013-06-06,2013-07-06,65.16,No,2013-06-14,Electronic,8,0,On Time,On Time,2013-06-01,1
406,8389-TCXFQ,2012-08-24,8374209501,2012-06-01,2012-07-01,83.68,Yes,2012-07-08,Paper,37,7,Late,1–7 Days Late,2012-06-01,2
897,9250-VHLWY,2013-06-03,8375759964,2012-05-24,2012-06-23,36.83,No,2012-06-17,Paper,24,0,On Time,On Time,2012-05-01,1
406,0783-PEPYR,2013-11-27,8382421151,2012-09-30,2012-10-30,87.36,Yes,2012-11-18,Paper,49,19,Late,15–30 Days Late,2012-09-01,4
391,0379-NEVHP,2013-04-06,8385411888,2013-02-17,2013-03-19,79.25,No,2013-03-11,Paper,22,0,On Time,On Time,2013-02-01,1
897,1408-OQZUE,2012-09-14,8389404239,2013-04-11,2013-05-11,44.06,No,2013-05-11,Electronic,30,0,On Time,On Time,2013-04-01,1
897,9250-VHLWY,2013-06-03,8389561226,2012-03-24,2012-04-23,53.67,No,2012-04-17,Paper,24,0,On Time,On Time,2012-03-01,1
818,8102-ABPKQ,2013-08-29,8390889307,2012-09-23,2012-10-23,67.92,Yes,2012-11-06,Paper,44,14,Late,8–14 Days Late,2012-09-01,3
391,2820-XGXSB,2012-01-26,8391160851,2012-08-25,2012-09-24,74.53,No,2012-09-01,Electronic,7,0,On Time,On Time,2012-08-01,1
406,5573-KSOIA,2013-09-30,8391971820,2012-01-20,2012-02-19,70.91,No,2012-02-23,Paper,34,4,Late,1–7 Days Late,2012-01-01,2
406,3448-OWJOT,2012-09-15,8394111674,2013-07-10,2013-08-09,78.88,Yes,2013-07-31,Electronic,21,0,On Time,On Time,2013-07-01,1
406,7938-EVASK,2012-12-15,8400290228,2012-07-13,2012-08-12,88.31,No,2012-08-28,Paper,46,16,Late,15–30 Days Late,2012-07-01,4
406,1447-YZKCL,2012-08-10,8401420623,2013-07-19,2013-08-18,116.66,Yes,2013-08-28,Electronic,40,10,Late,8–14 Days Late,2013-07-01,3
897,3271-YDPUJ,2013-04-02,8412636726,2012-02-04,2012-03-05,43.29,No,2012-02-28,Paper,24,0,On Time,On Time,2012-02-01,1
770,0706-NRGUP,2013-04-09,8419584909,2013-02-07,2013-03-09,26.49,No,2013-03-16,Paper,37,7,Late,1–7 Days Late,2013-02-01,2
406,9117-LYRCE,2013-07-05,8420453376,2012-10-11,2012-11-10,86.6,No,2012-11-13,Paper,33,3,Late,1–7 Days Late,2012-10-01,2
897,6391-GBFQJ,2013-11-25,8426420017,2013-01-31,2013-03-02,15.48,No,2013-02-12,Paper,12,0,On Time,On Time,2013-01-01,1
406,1447-YZKCL,2012-08-10,8427086210,2013-10-30,2013-11-29,87.27,No,2013-12-05,Electronic,36,6,Late,1–7 Days Late,2013-10-01,2
391,9174-IYKOC,2012-11-27,8428274862,2013-04-07,2013-05-07,77.01,No,2013-04-29,Electronic,22,0,On Time,On Time,2013-04-01,1
391,5920-DPXLN,2012-11-11,8429016073,2012-10-25,2012-11-24,40.55,No,2012-11-21,Paper,27,0,On Time,On Time,2012-10-01,1
818,7946-HJDUR,2012-02-21,8429898953,2012-09-12,2012-10-12,51,No,2012-10-05,Electronic,23,0,On Time,On Time,2012-09-01,1
770,2687-XWAMA,2013-04-03,8444345875,2012-02-27,2012-03-28,41.71,No,2012-03-11,Paper,13,0,On Time,On Time,2012-02-01,1
818,8102-ABPKQ,2013-08-29,8447618970,2013-06-18,2013-07-18,64.59,Yes,2013-08-06,Paper,49,19,Late,15–30 Days Late,2013-06-01,4
770,0706-NRGUP,2013-04-09,8449889683,2012-11-14,2012-12-14,20.61,No,2012-12-09,Paper,25,0,On Time,On Time,2012-11-01,1
818,7946-HJDUR,2012-02-21,8450356834,2013-03-09,2013-04-08,50.21,No,2013-04-08,Electronic,30,0,On Time,On Time,2013-03-01,1
406,4632-QZOKX,2013-03-19,8455537995,2013-09-02,2013-10-02,47.24,Yes,2013-09-28,Electronic,26,0,On Time,On Time,2013-09-01,1
406,0783-PEPYR,2013-11-27,8456442808,2013-07-05,2013-08-04,49.56,No,2013-08-16,Paper,42,12,Late,8–14 Days Late,2013-07-01,3
406,4640-FGEJI,2013-04-04,8459323044,2013-01-14,2013-02-13,40.13,No,2013-02-17,Paper,34,4,Late,1–7 Days Late,2013-01-01,2
770,0465-DTULQ,2013-03-04,8461427104,2013-01-11,2013-02-10,52.14,Yes,2013-02-20,Paper,40,10,Late,8–14 Days Late,2013-01-01,3
818,2824-HJQPP,2013-09-04,8462827944,2013-04-01,2013-05-01,52.4,No,2013-04-18,Paper,17,0,On Time,On Time,2013-04-01,1
818,7695-NKUXM,2012-11-21,8464039248,2013-06-30,2013-07-30,63.05,No,2013-07-03,Electronic,3,0,On Time,On Time,2013-06-01,1
897,3271-YDPUJ,2013-04-02,8466153246,2012-06-03,2012-07-03,35.3,No,2012-07-03,Paper,30,0,On Time,On Time,2012-06-01,1
406,5164-VMYWJ,2013-11-27,8467769345,2012-07-28,2012-08-27,86.76,Yes,2012-09-15,Paper,49,19,Late,15–30 Days Late,2012-07-01,4
897,7372-CESLR,2013-01-11,8469604228,2013-06-08,2013-07-08,46.34,No,2013-06-21,Electronic,13,0,On Time,On Time,2013-06-01,1
897,6177-VTITE,2012-10-26,8471061442,2012-11-24,2012-12-24,19.06,Yes,2012-12-09,Electronic,15,0,On Time,On Time,2012-11-01,1
897,9286-VLKMI,2013-02-13,8471592455,2012-12-30,2013-01-29,51.96,No,2013-01-04,Paper,5,0,On Time,On Time,2012-12-01,1
391,9014-WENVB,2013-08-03,8473757844,2013-06-05,2013-07-05,26.13,No,2013-07-13,Paper,38,8,Late,8–14 Days Late,2013-06-01,3
406,6048-QPZCF,2012-07-13,8478661655,2013-09-24,2013-10-24,54.37,No,2013-09-29,Electronic,5,0,On Time,On Time,2013-09-01,1
897,7654-DOLHO,2012-04-04,8482497127,2013-04-12,2013-05-12,16.06,No,2013-05-07,Electronic,25,0,On Time,On Time,2013-04-01,1
406,4092-ZAVRG,2012-05-19,8483378519,2012-01-04,2012-02-03,75.21,No,2012-01-13,Paper,9,0,On Time,On Time,2012-01-01,1
770,0465-DTULQ,2013-03-04,8488549558,2012-04-28,2012-05-28,43.62,Yes,2012-06-12,Paper,45,15,Late,15–30 Days Late,2012-04-01,4
818,7695-NKUXM,2012-11-21,8489952796,2013-06-22,2013-07-22,53.19,No,2013-06-25,Electronic,3,0,On Time,On Time,2013-06-01,1
897,0688-XNJRO,2012-06-24,8493182849,2012-01-18,2012-02-17,18.03,No,2012-03-22,Paper,64,34,Late,Over 30 Days Late,2012-01-01,5
406,8389-TCXFQ,2012-08-24,8502171486,2013-11-30,2013-12-30,73.6,Yes,2014-01-07,Electronic,38,8,Late,8–14 Days Late,2013-11-01,3
770,2026-XLBER,2012-11-12,8503873648,2012-10-29,2012-11-28,37.87,No,2012-11-11,Paper,13,0,On Time,On Time,2012-10-01,1
770,6077-FDQRK,2012-09-11,8513935149,2012-08-04,2012-09-03,30.14,No,2012-08-30,Paper,26,0,On Time,On Time,2012-08-01,1
406,6048-QPZCF,2012-07-13,8514889441,2013-02-10,2013-03-12,92.14,Yes,2013-02-22,Electronic,12,0,On Time,On Time,2013-02-01,1
406,8976-AMJEO,2012-03-03,8517033976,2013-03-21,2013-04-20,70.99,No,2013-04-23,Electronic,33,3,Late,1–7 Days Late,2013-03-01,2
818,5613-UHVMG,2012-05-31,8523083533,2012-09-12,2012-10-12,41.12,Yes,2012-10-21,Electronic,39,9,Late,8–14 Days Late,2012-09-01,3
770,2687-XWAMA,2013-04-03,8527409222,2012-05-19,2012-06-18,67.97,No,2012-05-31,Paper,12,0,On Time,On Time,2012-05-01,1
897,0688-XNJRO,2012-06-24,8528877072,2012-01-12,2012-02-11,64.19,No,2012-02-24,Paper,43,13,Late,8–14 Days Late,2012-01-01,3
770,4460-ZXNDN,2013-06-27,8548423449,2012-06-09,2012-07-09,51.6,No,2012-07-23,Paper,44,14,Late,8–14 Days Late,2012-06-01,3
818,2824-HJQPP,2013-09-04,8551131035,2012-11-19,2012-12-19,86.87,No,2012-12-08,Paper,19,0,On Time,On Time,2012-11-01,1
770,9149-MATVB,2013-04-30,8553422918,2013-11-26,2013-12-26,51.42,No,2013-12-18,Electronic,22,0,On Time,On Time,2013-11-01,1
897,8942-ERSWK,2013-01-11,8564835935,2013-10-27,2013-11-26,9.53,No,2013-11-01,Electronic,5,0,On Time,On Time,2013-10-01,1
770,9323-NDIOV,2012-07-09,8568370573,2012-01-18,2012-02-17,56.55,Yes,2012-03-12,Paper,54,24,Late,15–30 Days Late,2012-01-01,4
391,0709-LZRJV,2013-06-20,8575598490,2012-07-13,2012-08-12,26.98,Yes,2012-08-24,Paper,42,12,Late,8–14 Days Late,2012-07-01,3
897,9250-VHLWY,2013-06-03,8576086686,2012-03-14,2012-04-13,38,No,2012-03-29,Paper,15,0,On Time,On Time,2012-03-01,1
391,6708-DPYTF,2012-08-02,8582366228,2012-09-03,2012-10-03,27.42,No,2012-10-06,Electronic,33,3,Late,1–7 Days Late,2012-09-01,2
897,8942-ERSWK,2013-01-11,8585978960,2013-10-19,2013-11-18,7.39,No,2013-10-29,Electronic,10,0,On Time,On Time,2013-10-01,1
897,9286-VLKMI,2013-02-13,8595337570,2012-08-19,2012-09-18,44.25,No,2012-08-22,Paper,3,0,On Time,On Time,2012-08-01,1
897,3676-CQAIF,2013-07-29,8598688213,2012-02-25,2012-03-26,25.93,No,2012-04-02,Paper,37,7,Late,1–7 Days Late,2012-02-01,2
818,6004-KITZM,2013-09-01,8604269690,2013-08-01,2013-08-31,83.37,No,2013-08-30,Paper,29,0,On Time,On Time,2013-08-01,1
391,1080-NDGAE,2012-09-28,8610241270,2012-03-14,2012-04-13,95.82,No,2012-03-31,Paper,17,0,On Time,On Time,2012-03-01,1
406,5284-DJOZO,2012-09-11,8615012107,2012-01-27,2012-02-26,53.81,No,2012-02-11,Paper,15,0,On Time,On Time,2012-01-01,1
897,3676-CQAIF,2013-07-29,8623313803,2012-02-07,2012-03-08,44.52,No,2012-03-17,Paper,39,9,Late,8–14 Days Late,2012-02-01,3
897,7372-CESLR,2013-01-11,8631854540,2013-04-15,2013-05-15,22.45,No,2013-05-12,Electronic,27,0,On Time,On Time,2013-04-01,1
897,7372-CESLR,2013-01-11,8634528747,2012-09-10,2012-10-10,52.82,No,2012-09-28,Paper,18,0,On Time,On Time,2012-09-01,1
818,7946-HJDUR,2012-02-21,8636390396,2012-03-29,2012-04-28,55.38,No,2012-04-22,Electronic,24,0,On Time,On Time,2012-03-01,1
897,6296-UKEUZ,2012-11-26,8638140916,2012-12-07,2013-01-06,21.42,No,2012-12-08,Electronic,1,0,On Time,On Time,2012-12-01,1
391,3598-DNURW,2012-08-29,8645315959,2012-01-26,2012-02-25,47.02,No,2012-02-09,Paper,14,0,On Time,On Time,2012-01-01,1
770,5592-UQXSS,2012-12-31,8653422623,2013-02-06,2013-03-08,37.22,No,2013-03-03,Electronic,25,0,On Time,On Time,2013-02-01,1
391,9212-BTDMX,2012-04-22,8656503168,2013-05-19,2013-06-18,35.15,No,2013-06-05,Electronic,17,0,On Time,On Time,2013-05-01,1
818,6627-ELFBK,2012-11-26,8659733546,2013-07-01,2013-07-31,57.97,No,2013-07-14,Electronic,13,0,On Time,On Time,2013-07-01,1
897,6296-UKEUZ,2012-11-26,8663805291,2013-03-05,2013-04-04,14.8,No,2013-03-07,Electronic,2,0,On Time,On Time,2013-03-01,1
406,4632-QZOKX,2013-03-19,8664445095,2012-02-21,2012-03-22,76.19,Yes,2012-04-03,Paper,42,12,Late,8–14 Days Late,2012-02-01,3
391,1080-NDGAE,2012-09-28,8673161784,2013-01-15,2013-02-14,100,Yes,2013-02-13,Electronic,29,0,On Time,On Time,2013-01-01,1
897,8690-EEBEO,2012-12-05,8673355331,2013-07-26,2013-08-25,64.18,No,2013-08-26,Electronic,31,1,Late,1–7 Days Late,2013-07-01,2
391,9174-IYKOC,2012-11-27,8675080549,2013-11-24,2013-12-24,51.62,No,2013-12-18,Electronic,24,0,On Time,On Time,2013-11-01,1
391,7329-TWKLF,2013-11-20,8680785503,2013-09-08,2013-10-08,84.5,No,2013-09-23,Paper,15,0,On Time,On Time,2013-09-01,1
391,9212-BTDMX,2012-04-22,8682159283,2012-10-19,2012-11-18,45,No,2012-10-31,Electronic,12,0,On Time,On Time,2012-10-01,1
406,2621-XCLEH,2012-09-24,8691041327,2012-04-16,2012-05-16,74.06,No,2012-05-30,Paper,44,14,Late,8–14 Days Late,2012-04-01,3
391,5196-TWQXF,2012-06-20,8696910353,2012-06-21,2012-07-21,82.34,No,2012-07-04,Electronic,13,0,On Time,On Time,2012-06-01,1
406,4651-PMEXQ,2012-07-04,8701747713,2012-01-09,2012-02-08,100.32,No,2012-02-11,Paper,33,3,Late,1–7 Days Late,2012-01-01,2
406,6833-ETVHD,2012-04-30,8710240010,2012-09-15,2012-10-15,84.17,No,2012-10-02,Electronic,17,0,On Time,On Time,2012-09-01,1
818,6627-ELFBK,2012-11-26,8711368352,2012-11-18,2012-12-18,80.49,Yes,2012-12-25,Paper,37,7,Late,1–7 Days Late,2012-11-01,2
770,7260-ZHAKS,2012-06-17,8711889452,2013-05-17,2013-06-16,55.31,No,2013-06-12,Electronic,26,0,On Time,On Time,2013-05-01,1
818,5613-UHVMG,2012-05-31,8713304663,2012-10-04,2012-11-03,64.59,Yes,2012-11-26,Electronic,53,23,Late,15–30 Days Late,2012-10-01,4
406,5164-VMYWJ,2013-11-27,8718207011,2012-10-25,2012-11-24,65.2,No,2012-11-11,Paper,17,0,On Time,On Time,2012-10-01,1
818,7695-NKUXM,2012-11-21,8718899384,2012-11-20,2012-12-20,38.12,Yes,2012-12-12,Paper,22,0,On Time,On Time,2012-11-01,1
391,6160-HCSFI,2013-01-10,8731613770,2012-01-18,2012-02-17,77.44,No,2012-02-11,Paper,24,0,On Time,On Time,2012-01-01,1
406,9322-YCTQO,2012-04-06,8732544679,2013-07-16,2013-08-15,86.39,No,2013-08-26,Electronic,41,11,Late,8–14 Days Late,2013-07-01,3
406,4632-QZOKX,2013-03-19,8732948590,2012-05-20,2012-06-19,65.77,Yes,2012-06-27,Paper,38,8,Late,8–14 Days Late,2012-05-01,3
391,2423-QOKIO,2013-05-11,8733352411,2013-06-17,2013-07-17,64.21,No,2013-07-03,Electronic,16,0,On Time,On Time,2013-06-01,1
897,7372-CESLR,2013-01-11,8737102611,2013-01-02,2013-02-01,27.5,No,2013-01-27,Paper,25,0,On Time,On Time,2013-01-01,1
391,6708-DPYTF,2012-08-02,8738019739,2012-01-21,2012-02-20,92.19,No,2012-02-19,Paper,29,0,On Time,On Time,2012-01-01,1
391,2820-XGXSB,2012-01-26,8742038745,2012-06-01,2012-07-01,55.91,No,2012-06-07,Electronic,6,0,On Time,On Time,2012-06-01,1
897,0688-XNJRO,2012-06-24,8748260263,2012-12-31,2013-01-30,44.81,No,2013-02-16,Electronic,47,17,Late,15–30 Days Late,2012-12-01,4
770,6831-FIODB,2013-05-08,8765324049,2012-01-16,2012-02-15,62.84,No,2012-02-10,Paper,25,0,On Time,On Time,2012-01-01,1
406,4640-FGEJI,2013-04-04,8772170448,2012-05-22,2012-06-21,59.74,No,2012-06-18,Paper,27,0,On Time,On Time,2012-05-01,1
818,1604-LIFKX,2013-03-16,8780390122,2012-08-17,2012-09-16,87.95,No,2012-09-27,Paper,41,11,Late,8–14 Days Late,2012-08-01,3
818,3568-JJMFW,2012-01-09,8786637235,2013-10-15,2013-11-14,60.71,Yes,2013-11-08,Electronic,24,0,On Time,On Time,2013-10-01,1
406,1447-YZKCL,2012-08-10,8788784425,2012-04-12,2012-05-12,73.29,No,2012-05-18,Paper,36,6,Late,1–7 Days Late,2012-04-01,2
770,3993-QUNVJ,2012-12-31,8788830849,2013-09-03,2013-10-03,84.91,No,2013-09-19,Electronic,16,0,On Time,On Time,2013-09-01,1
391,6160-HCSFI,2013-01-10,8793921356,2013-08-17,2013-09-16,82.91,No,2013-08-28,Electronic,11,0,On Time,On Time,2013-08-01,1
770,3831-FXWYK,2013-03-08,8808258474,2012-11-04,2012-12-04,66.03,No,2012-12-05,Paper,31,1,Late,1–7 Days Late,2012-11-01,2
770,0706-NRGUP,2013-04-09,8810803769,2012-07-23,2012-08-22,29.62,No,2012-08-31,Paper,39,9,Late,8–14 Days Late,2012-07-01,3
391,3598-DNURW,2012-08-29,8813796388,2013-04-26,2013-05-26,57.06,No,2013-05-11,Electronic,15,0,On Time,On Time,2013-04-01,1
770,9323-NDIOV,2012-07-09,8815422174,2013-07-17,2013-08-16,29.42,No,2013-08-10,Electronic,24,0,On Time,On Time,2013-07-01,1
770,7260-ZHAKS,2012-06-17,8820244619,2013-09-12,2013-10-12,19.7,No,2013-10-06,Electronic,24,0,On Time,On Time,2013-09-01,1
770,3993-QUNVJ,2012-12-31,8828293477,2012-08-02,2012-09-01,67.9,No,2012-08-18,Paper,16,0,On Time,On Time,2012-08-01,1
897,1168-BEASA,2013-11-06,8835176664,2012-12-30,2013-01-29,59.86,No,2013-01-25,Paper,26,0,On Time,On Time,2012-12-01,1
406,7245-CKNCN,2012-06-04,8840023232,2012-02-07,2012-03-08,88.89,No,2012-02-29,Paper,22,0,On Time,On Time,2012-02-01,1
406,6833-ETVHD,2012-04-30,8844419761,2013-05-10,2013-06-09,54.69,No,2013-06-01,Electronic,22,0,On Time,On Time,2013-05-01,1
897,9460-VAZGD,2013-08-10,8852045930,2012-04-16,2012-05-16,64.78,No,2012-05-13,Paper,27,0,On Time,On Time,2012-04-01,1
897,9883-SDWFS,2013-07-08,8857063465,2013-02-14,2013-03-16,7.78,No,2013-03-15,Paper,29,0,On Time,On Time,2013-02-01,1
391,8820-BLYDZ,2013-03-19,8857627389,2012-04-08,2012-05-08,83.49,No,2012-04-20,Paper,12,0,On Time,On Time,2012-04-01,1
897,9883-SDWFS,2013-07-08,8861999698,2012-07-28,2012-08-27,45.24,Yes,2012-09-12,Paper,46,16,Late,15–30 Days Late,2012-07-01,4
897,9460-VAZGD,2013-08-10,8862522772,2012-05-31,2012-06-30,26.91,No,2012-06-21,Paper,21,0,On Time,On Time,2012-05-01,1
391,2423-QOKIO,2013-05-11,8864060748,2013-08-13,2013-09-12,61.06,No,2013-08-30,Electronic,17,0,On Time,On Time,2013-08-01,1
406,3448-OWJOT,2012-09-15,8867732285,2012-10-26,2012-11-25,96.51,Yes,2012-11-26,Electronic,31,1,Late,1–7 Days Late,2012-10-01,2
818,3271-HYHDN,2013-04-28,8871842653,2012-03-05,2012-04-04,57.07,No,2012-03-14,Paper,9,0,On Time,On Time,2012-03-01,1
406,7245-CKNCN,2012-06-04,8873482075,2012-05-21,2012-06-20,93.86,No,2012-06-13,Paper,23,0,On Time,On Time,2012-05-01,1
770,0465-DTULQ,2013-03-04,8875015994,2012-11-16,2012-12-16,76.21,No,2012-12-20,Paper,34,4,Late,1–7 Days Late,2012-11-01,2
897,9250-VHLWY,2013-06-03,8891547275,2013-02-18,2013-03-20,58.53,No,2013-03-18,Paper,28,0,On Time,On Time,2013-02-01,1
770,9149-MATVB,2013-04-30,8892880121,2012-06-22,2012-07-22,48.35,No,2012-07-18,Paper,26,0,On Time,On Time,2012-06-01,1
391,0379-NEVHP,2013-04-06,8893171508,2013-05-29,2013-06-28,68.49,No,2013-06-06,Electronic,8,0,On Time,On Time,2013-05-01,1
897,8942-ERSWK,2013-01-11,8893780423,2013-10-19,2013-11-18,20.22,No,2013-10-27,Electronic,8,0,On Time,On Time,2013-10-01,1
770,7856-ODQFO,2012-08-05,8898728543,2013-04-07,2013-05-07,84.15,Yes,2013-05-07,Electronic,30,0,On Time,On Time,2013-04-01,1
770,7260-ZHAKS,2012-06-17,8900955747,2012-09-06,2012-10-06,44.99,No,2012-09-26,Electronic,20,0,On Time,On Time,2012-09-01,1
818,7946-HJDUR,2012-02-21,8908680989,2013-03-31,2013-04-30,48.07,No,2013-04-26,Electronic,26,0,On Time,On Time,2013-03-01,1
391,7209-MDWKR,2013-10-09,8911239770,2013-04-24,2013-05-24,69.34,No,2013-05-28,Paper,34,4,Late,1–7 Days Late,2013-04-01,2
406,2621-XCLEH,2012-09-24,8912612689,2013-07-28,2013-08-27,92.17,Yes,2013-09-12,Electronic,46,16,Late,15–30 Days Late,2013-07-01,4
391,3569-VJWXS,2013-04-09,8921244707,2013-01-26,2013-02-25,58.42,No,2013-02-19,Paper,24,0,On Time,On Time,2013-01-01,1
391,2423-QOKIO,2013-05-11,8922128667,2013-03-05,2013-04-04,73.49,No,2013-04-01,Paper,27,0,On Time,On Time,2013-03-01,1
770,0465-DTULQ,2013-03-04,8925106994,2013-01-18,2013-02-17,64.48,No,2013-02-23,Paper,36,6,Late,1–7 Days Late,2013-01-01,2
770,9323-NDIOV,2012-07-09,8926617482,2012-11-25,2012-12-25,52.01,Yes,2013-01-19,Electronic,55,25,Late,15–30 Days Late,2012-11-01,4
